DATE,VISITS
2012-03-13,340.0
2012-03-14,369.0
2012-03-15,343.0
2012-03-16,350.0
2012-03-17,235.0
2012-03-18,281.0
2012-03-19,272.0
2012-03-20,342.0
2012-03-21,305.0
2012-03-22,294.0
2012-03-23,255.0
2012-03-24,254.0
2012-03-25,254.0
2012-03-26,329.0
2012-03-27,412.0
2012-03-28,277.0
2012-03-29,360.0
2012-03-30,273.0
2012-03-31,255.0
2012-04-01,267.0
2012-04-02,350.0
2012-04-03,339.0
2012-04-04,277.0
2012-04-05,341.0
2012-04-06,276.0
2012-04-07,338.0
2012-04-08,238.0
2012-04-09,335.0
2012-04-10,377.0
2012-04-11,346.0
2012-04-12,377.0
2012-04-13,258.0
2012-04-14,313.0
2012-04-15,261.0
2012-04-16,296.0
2012-04-17,355.0
2012-04-18,356.0
2012-04-19,367.0
2012-04-20,302.0
2012-04-21,267.0
2012-04-22,283.0
2012-04-23,264.0
2012-04-24,388.0
2012-04-25,314.0
2012-04-26,338.0
2012-04-27,279.0
2012-04-28,338.0
2012-04-29,204.0
2012-04-30,441.0
2012-05-01,385.0
2012-05-02,346.0
2012-05-03,448.0
2012-05-04,353.0
2012-05-05,318.0
2012-05-06,254.0
2012-05-07,419.0
2012-05-08,394.0
2012-05-09,327.0
2012-05-10,296.0
2012-05-11,378.0
2012-05-12,232.0
2012-05-13,305.0
2012-05-14,365.0
2012-05-15,360.0
2012-05-16,293.0
2012-05-17,345.0
2012-05-18,279.0
2012-05-19,254.0
2012-05-20,275.0
2012-05-21,360.0
2012-05-22,367.0
2012-05-23,331.0
2012-05-24,326.0
2012-05-25,234.0
2012-05-26,236.0
2012-05-27,170.0
2012-05-28,351.0
2012-05-29,373.0
2012-05-30,357.0
2012-05-31,423.0
2012-06-01,376.0
2012-06-02,275.0
2012-06-03,255.0
2012-06-04,376.0
2012-06-05,444.0
2012-06-06,368.0
2012-06-07,412.0
2012-06-08,385.0
2012-06-09,287.0
2012-06-10,236.0
2012-06-11,468.0
2012-06-12,359.0
2012-06-13,331.0
2012-06-14,397.0
2012-06-15,376.0
2012-06-16,307.0
2012-06-17,251.0
2012-06-18,350.0
2012-06-19,351.0
2012-06-20,332.0
2012-06-21,377.0
2012-06-22,342.0
2012-06-23,249.0
2012-06-24,216.0
2012-06-25,357.0
2012-06-26,309.0
2012-06-27,330.0
2012-06-28,386.0
2012-06-29,334.0
2012-06-30,197.0
2012-07-01,187.0
2012-07-02,354.0
2012-07-03,393.0
2012-07-04,335.0
2012-07-05,340.0
2012-07-06,311.0
2012-07-07,314.0
2012-07-08,282.0
2012-07-09,477.0
2012-07-10,422.0
2012-07-11,341.0
2012-07-12,378.0
2012-07-13,330.0
2012-07-14,254.0
2012-07-15,177.0
2012-07-16,367.0
2012-07-17,382.0
2012-07-18,272.0
2012-07-19,373.0
2012-07-20,335.0
2012-07-21,279.0
2012-07-22,262.0
2012-07-23,414.0
2012-07-24,286.0
2012-07-25,333.0
2012-07-26,340.0
2012-07-27,285.0
2012-07-28,278.0
2012-07-29,217.0
2012-07-30,312.0
2012-07-31,308.0
2012-08-01,378.0
2012-08-02,388.0
2012-08-03,322.0
2012-08-04,298.0
2012-08-05,211.0
2012-08-06,344.0
2012-08-07,420.0
2012-08-08,362.0
2012-08-09,400.0
2012-08-10,370.0
2012-08-11,287.0
2012-08-12,258.0
2012-08-13,382.0
2012-08-14,375.0
2012-08-15,307.0
2012-08-16,376.0
2012-08-17,325.0
2012-08-18,269.0
2012-08-19,231.0
2012-08-20,298.0
2012-08-21,316.0
2012-08-22,314.0
2012-08-23,407.0
2012-08-24,280.0
2012-08-25,315.0
2012-08-26,255.0
2012-08-27,398.0
2012-08-28,426.0
2012-08-29,363.0
2012-08-30,388.0
2012-08-31,271.0
2012-09-01,234.0
2012-09-02,228.0
2012-09-03,253.0
2012-09-04,355.0
2012-09-05,353.0
2012-09-06,364.0
2012-09-07,380.0
2012-09-08,289.0
2012-09-09,261.0
2012-09-10,355.0
2012-09-11,394.0
2012-09-12,325.0
2012-09-13,322.0
2012-09-14,325.0
2012-09-15,297.0
2012-09-16,178.0
2012-09-17,349.0
2012-09-18,303.0
2012-09-19,343.0
2012-09-20,389.0
2012-09-21,251.0
2012-09-22,305.0
2012-09-23,250.0
2012-09-24,287.0
2012-09-25,400.0
2012-09-26,256.0
2012-09-27,366.0
2012-09-28,246.0
2012-09-29,245.0
2012-09-30,229.0
2012-10-01,353.0
2012-10-02,395.0
2012-10-03,340.0
2012-10-04,421.0
2012-10-05,292.0
2012-10-06,283.0
2012-10-07,244.0
2012-10-08,324.0
2012-10-09,437.0
2012-10-10,352.0
2012-10-11,371.0
2012-10-12,323.0
2012-10-13,306.0
2012-10-14,250.0
